"district","party","votes","votes_pct","region","poll_agg","pop_sup","poll_diff_pct","poll_result"
"Digby-Annapolis","Ind",NA,NA,"NS",NA,NA,NA,NA
"Eastern Passage","PC(NS)",2754,71.2732919254658,"NS",50.0469684032693,38.44,30.1950270636559,92.7942817115187
"Eastern Passage","LIB(NS)",1110,28.7267080745342,"NS",19.7330507106654,36.82,-46.4067063805936,15.3955890055748
"Eastern Passage","NDP(NS)",NA,NA,"NS",23.8418875046231,20.93,13.9125059943771,NA
"Eastern Passage","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Eastern Passage","Ind",NA,NA,"NS",NA,NA,NA,NA
"Eastern Shore","PC(NS)",4690,62.0452440799047,"NS",50.0469684032693,38.44,30.1950270636559,80.7798223215434
"Eastern Shore","LIB(NS)",1441,19.0633681703929,"NS",19.7330507106654,36.82,-46.4067063805936,10.2166868773071
"Eastern Shore","NDP(NS)",1231,16.2852229130837,"NS",23.8418875046231,20.93,13.9125059943771,18.5509055270642
"Eastern Shore","NSG",197,2.6061648366186,"NS",3.40628474406431,2.15,58.4318485611306,4.12899512720502
"Eastern Shore","Ind",NA,NA,"NS",NA,NA,NA,NA
"Fairview-Clayton Park","PC(NS)",2023,32.4666987642433,"NS",50.0469684032693,38.44,30.1950270636559,42.2700272427822
"Fairview-Clayton Park","LIB(NS)",1779,28.5507944150217,"NS",19.7330507106654,36.82,-46.4067063805936,15.3013110815156
"Fairview-Clayton Park","NDP(NS)",2429,38.982506820735,"NS",23.8418875046231,20.93,13.9125059943771,44.4059504189282
"Fairview-Clayton Park","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Fairview-Clayton Park","Ind",NA,NA,"NS",NA,NA,NA,NA
"Glace Bay-Dominion","PC(NS)",4187,72.3143350604491,"NS",50.0469684032693,38.44,30.1950270636559,94.1496681028545
"Glace Bay-Dominion","LIB(NS)",1009,17.426597582038,"NS",19.7330507106654,36.82,-46.4067063805936,9.339487610014
"Glace Bay-Dominion","NDP(NS)",594,10.259067357513,"NS",23.8418875046231,20.93,13.9125059943771,11.6863607185941
"Glace Bay-Dominion","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Glace Bay-Dominion","Ind",NA,NA,"NS",NA,NA,NA,NA
"Guysborough–Tracadie","PC(NS)",3128,77.4640911342249,"NS",50.0469684032693,38.44,30.1950270636559,100.854394416819
"Guysborough–Tracadie","LIB(NS)",590,14.6111936602278,"NS",19.7330507106654,36.82,-46.4067063805936,7.83061991962599
"Guysborough–Tracadie","NDP(NS)",320,7.9247152055473,"NS",23.8418875046231,20.93,13.9125059943771,9.02724168355638
"Guysborough–Tracadie","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Guysborough–Tracadie","Ind",NA,NA,"NS",NA,NA,NA,NA
"Halifax Armdale","PC(NS)",2280,35.6361362925914,"NS",50.0469684032693,38.44,30.1950270636559,46.3964772905807
"Halifax Armdale","LIB(NS)",1597,24.9609252891529,"NS",19.7330507106654,36.82,-46.4067063805936,13.3773819803364
"Halifax Armdale","NDP(NS)",2521,39.4029384182557,"NS",23.8418875046231,20.93,13.9125059943771,44.8848745876562
"Halifax Armdale","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Halifax Armdale","Ind",NA,NA,"NS",NA,NA,NA,NA
"Halifax Atlantic","PC(NS)",3879,57.4071333431996,"NS",50.0469684032693,38.44,30.1950270636559,74.7412327926478
"Halifax Atlantic","LIB(NS)",911,13.4823146366731,"NS",19.7330507106654,36.82,-46.4067063805936,7.2256164699244
"Halifax Atlantic","NDP(NS)",1883,27.8673967737161,"NS",23.8418875046231,20.93,13.9125059943771,31.7444500203362
"Halifax Atlantic","NSG",84,1.24315524641113,"NS",3.40628474406431,2.15,58.4318485611306,1.96955383737383
"Halifax Atlantic","Ind",NA,NA,"NS",NA,NA,NA,NA
"Halifax Chebucto","PC(NS)",1577,23.1231671554252,"NS",50.0469684032693,38.44,30.1950270636559,30.1052137359803
"Halifax Chebucto","LIB(NS)",1441,21.1290322580645,"NS",19.7330507106654,36.82,-46.4067063805936,11.3237442970036
"Halifax Chebucto","NDP(NS)",3682,53.9882697947214,"NS",23.8418875046231,20.93,13.9125059943771,61.4993910661725
"Halifax Chebucto","NSG",120,1.75953079178886,"NS",3.40628474406431,2.15,58.4318485611306,2.78765715943338
"Halifax Chebucto","Ind",NA,NA,"NS",NA,NA,NA,NA
"Halifax Citadel-Sable Island","PC(NS)",1908,25.748987854251,"NS",50.0469684032693,38.44,30.1950270636559,33.5239017054596
"Halifax Citadel-Sable Island","LIB(NS)",1440,19.4331983805668,"NS",19.7330507106654,36.82,-46.4067063805936,10.4148910677389
"Halifax Citadel-Sable Island","NDP(NS)",3903,52.6720647773279,"NS",23.8418875046231,20.93,13.9125059943771,60.0000689468359
"Halifax Citadel-Sable Island","NSG",159,2.14574898785425,"NS",3.40628474406431,2.15,58.4318485611306,3.39954978693924
"Halifax Citadel-Sable Island","Ind",NA,NA,"NS",NA,NA,NA,NA
"Halifax Needham","PC(NS)",1279,16.9741207697412,"NS",50.0469684032693,38.44,30.1950270636559,22.0994611299822
"Halifax Needham","LIB(NS)",1003,13.3112143331121,"NS",19.7330507106654,36.82,-46.4067063805936,7.1339181818533
"Halifax Needham","NDP(NS)",5126,68.029197080292,"NS",23.8418875046231,20.93,13.9125059943771,77.4937632020142
"Halifax Needham","NSG",127,1.68546781685468,"NS",3.40628474406431,2.15,58.4318485611306,2.6703178191458
"Halifax Needham","Ind",NA,NA,"NS",NA,NA,NA,NA
"Hammonds Plains-Lucasville","PC(NS)",3508,46.3102310231023,"NS",50.0469684032693,38.44,30.1950270636559,60.2936178137696
"Hammonds Plains-Lucasville","LIB(NS)",3105,40.990099009901,"NS",19.7330507106654,36.82,-46.4067063805936,21.9679441172616
"Hammonds Plains-Lucasville","NDP(NS)",895,11.8151815181518,"NS",23.8418875046231,20.93,13.9125059943771,13.4589693551112
"Hammonds Plains-Lucasville","NSG",67,0.884488448844884,"NS",3.40628474406431,2.15,58.4318485611306,1.40131139981462
"Hammonds Plains-Lucasville","Ind",NA,NA,"NS",NA,NA,NA,NA
"Hants East","PC(NS)",4614,62.6902173913044,"NS",50.0469684032693,38.44,30.1950270636559,81.6195454988734
"Hants East","LIB(NS)",1050,14.2663043478261,"NS",19.7330507106654,36.82,-46.4067063805936,7.64578237776857
"Hants East","NDP(NS)",1696,23.0434782608696,"NS",23.8418875046231,20.93,13.9125059943771,26.249403555226
"Hants East","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Hants East","Ind",NA,NA,"NS",NA,NA,NA,NA
"Hants West","PC(NS)",4253,52.5905774700136,"NS",50.0469684032693,38.44,30.1950270636559,68.4703165700171
"Hants West","LIB(NS)",2621,32.4100408062322,"NS",19.7330507106654,36.82,-46.4067063805936,17.3696083314535
"Hants West","NDP(NS)",1120,13.8493879065166,"NS",23.8418875046231,20.93,13.9125059943771,15.7761848291953
"Hants West","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Hants West","Ind",93,1.14999381723754,"NS",NA,NA,NA,NA
"Inverness","PC(NS)",4058,57.6338588268712,"NS",50.0469684032693,38.44,30.1950270636559,75.0364180974742
"Inverness","LIB(NS)",2099,29.8111063769351,"NS",19.7330507106654,36.82,-46.4067063805936,15.9767537717844
"Inverness","NDP(NS)",884,12.5550347961937,"NS",23.8418875046231,20.93,13.9125059943771,14.3017547648103
"Inverness","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Inverness","Ind",NA,NA,"NS",NA,NA,NA,NA
"Kings North","PC(NS)",4047,53.6666224638642,"NS",50.0469684032693,38.44,30.1950270636559,69.871273640978
"Kings North","LIB(NS)",1260,16.7086593290015,"NS",19.7330507106654,36.82,-46.4067063805936,8.95472085405808
"Kings North","NDP(NS)",2095,27.7814613446493,"NS",23.8418875046231,20.93,13.9125059943771,31.6465588195491
"Kings North","NSG",139,1.84325686248508,"NS",3.40628474406431,2.15,58.4318485611306,2.92030592096501
"Kings North","Ind",NA,NA,"NS",NA,NA,NA,NA
"Kings South","PC(NS)",3372,41.7740336967294,"NS",50.0469684032693,38.44,30.1950270636559,54.3877144770376
"Kings South","LIB(NS)",2230,27.6263627353816,"NS",19.7330507106654,36.82,-46.4067063805936,14.8058776971353
"Kings South","NDP(NS)",2326,28.8156590683845,"NS",23.8418875046231,20.93,13.9125059943771,32.8246393635928
"Kings South","NSG",144,1.78394449950446,"NS",3.40628474406431,2.15,58.4318485611306,2.82633624786953
"Kings South","Ind",NA,NA,"NS",NA,NA,NA,NA
"Kings West","PC(NS)",5226,72.7753794736109,"NS",50.0469684032693,38.44,30.1950270636559,94.749925001346
"Kings West","LIB(NS)",1074,14.9561342431416,"NS",19.7330507106654,36.82,-46.4067063805936,8.01548493903947
"Kings West","NDP(NS)",714,9.94290488789862,"NS",23.8418875046231,20.93,13.9125059943771,11.3262121264427
"Kings West","NSG",167,2.32558139534884,"NS",3.40628474406431,2.15,58.4318485611306,3.6844615944449
"Kings West","Ind",NA,NA,"NS",NA,NA,NA,NA
"Lunenburg","PC(NS)",4308,60.1591956430666,"NS",50.0469684032693,38.44,30.1950270636559,78.3242810487683
"Lunenburg","LIB(NS)",1496,20.8909370199693,"NS",19.7330507106654,36.82,-46.4067063805936,11.1961412169574
"Lunenburg","NDP(NS)",1185,16.5479681608714,"NS",23.8418875046231,20.93,13.9125059943771,18.8502052232002
"Lunenburg","NSG",172,2.40189917609272,"NS",3.40628474406431,2.15,58.4318485611306,3.80537326525827
"Lunenburg","Ind",NA,NA,"NS",NA,NA,NA,NA
"Lunenburg West","PC(NS)",4239,56.2798725438131,"NS",50.0469684032693,38.44,30.1950270636559,73.2735952898085
"Lunenburg West","LIB(NS)",2302,30.5629314922995,"NS",19.7330507106654,36.82,-46.4067063805936,16.3796816133661
"Lunenburg West","NDP(NS)",846,11.2320764737122,"NS",23.8418875046231,20.93,13.9125059943771,12.7947397864104
"Lunenburg West","NSG",145,1.92511949017525,"NS",3.40628474406431,2.15,58.4318485611306,3.05000239529527
"Lunenburg West","Ind",NA,NA,"NS",NA,NA,NA,NA
"Northside-Westmount","PC(NS)",4978,67.8941625750136,"NS",50.0469684032693,38.44,30.1950270636559,88.3948233391816
"Northside-Westmount","LIB(NS)",1675,22.8450627386798,"NS",19.7330507106654,36.82,-46.4067063805936,12.2434215510782
"Northside-Westmount","NDP(NS)",679,9.2607746863066,"NS",23.8418875046231,20.93,13.9125059943771,10.5491805196648
"Northside-Westmount","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Northside-Westmount","Ind",NA,NA,"NS",NA,NA,NA,NA
"Pictou Centre","PC(NS)",3741,67.6125067775167,"NS",50.0469684032693,38.44,30.1950270636559,88.0281214974041
"Pictou Centre","LIB(NS)",972,17.5673233327309,"NS",19.7330507106654,36.82,-46.4067063805936,9.41490717478095
"Pictou Centre","NDP(NS)",820,14.8201698897524,"NS",23.8418875046231,20.93,13.9125059943771,16.8820269140411
"Pictou Centre","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Pictou Centre","Ind",NA,NA,"NS",NA,NA,NA,NA
"Pictou East","PC(NS)",4424,78.8873038516405,"NS",50.0469684032693,38.44,30.1950270636559,102.707346599432
"Pictou East","LIB(NS)",528,9.4151212553495,"NS",19.7330507106654,36.82,-46.4067063805936,5.0458735790026
"Pictou East","NDP(NS)",656,11.69757489301,"NS",23.8418875046231,20.93,13.9125059943771,13.3250007011967
"Pictou East","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Pictou East","Ind",NA,NA,"NS",NA,NA,NA,NA
"Pictou West","PC(NS)",4325,74.0835902706406,"NS",50.0469684032693,38.44,30.1950270636559,96.4531504025885
"Pictou West","LIB(NS)",778,13.3264816718054,"NS",19.7330507106654,36.82,-46.4067063805936,7.14210045150705
"Pictou West","NDP(NS)",620,10.6200753682768,"NS",23.8418875046231,20.93,13.9125059943771,12.0975939904957
"Pictou West","NSG",115,1.96985268927715,"NS",3.40628474406431,2.15,58.4318485611306,3.12087402955293
"Pictou West","Ind",NA,NA,"NS",NA,NA,NA,NA
"Preston[a 5]","PC(NS)",2139,51.4059120403749,"NS",50.0469684032693,38.44,30.1950270636559,66.9279410932853
"Preston[a 5]","LIB(NS)",739,17.7601538091805,"NS",19.7330507106654,36.82,-46.4067063805936,9.51825137821228
"Preston[a 5]","NDP(NS)",1214,29.1756789233357,"NS",23.8418875046231,20.93,13.9125059943771,33.234747002445
"Preston[a 5]","NSG",69,1.65825522710887,"NS",3.40628474406431,2.15,58.4318485611306,2.62720441017015
"Preston[a 5]","Ind",NA,NA,"NS",NA,NA,NA,NA
"Queens","PC(NS)",3461,79.9307159353349,"NS",50.0469684032693,38.44,30.1950270636559,104.065817244183
"Queens","LIB(NS)",487,11.2471131639723,"NS",19.7330507106654,36.82,-46.4067063805936,6.02769838167457
"Queens","NDP(NS)",382,8.82217090069284,"NS",23.8418875046231,20.93,13.9125059943771,10.0495559560859
"Queens","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Queens","Ind",NA,NA,"NS",NA,NA,NA,NA
"Richmond[a 2]","PC(NS)",3496,70.8409321175279,"NS",50.0469684032693,38.44,30.1950270636559,92.2313707425615
"Richmond[a 2]","LIB(NS)",1221,24.741641337386,"NS",19.7330507106654,36.82,-46.4067063805936,13.2598604882057
"Richmond[a 2]","NDP(NS)",218,4.41742654508612,"NS",23.8418875046231,20.93,13.9125059943771,5.03200127796843
"Richmond[a 2]","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Richmond[a 2]","Ind",NA,NA,"NS",NA,NA,NA,NA
"Sackville-Cobequid","PC(NS)",2771,43.7825880865856,"NS",50.0469684032693,38.44,30.1950270636559,57.0027524084991
"Sackville-Cobequid","LIB(NS)",724,11.4394059093064,"NS",19.7330507106654,36.82,-46.4067063805936,6.13075439729029
"Sackville-Cobequid","NDP(NS)",2834,44.7780060041081,"NS",23.8418875046231,20.93,13.9125059943771,51.0077487735921
"Sackville-Cobequid","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Sackville-Cobequid","Ind",NA,NA,"NS",NA,NA,NA,NA
"Sackville-Uniacke","PC(NS)",2925,48.9867693853626,"NS",50.0469684032693,38.44,30.1950270636559,63.7783376588835
"Sackville-Uniacke","LIB(NS)",517,8.65851616144699,"NS",19.7330507106654,36.82,-46.4067063805936,4.64038398948804
"Sackville-Uniacke","NDP(NS)",2529,42.3547144531904,"NS",23.8418875046231,20.93,13.9125059943771,48.2473166403918
"Sackville-Uniacke","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Sackville-Uniacke","Ind",NA,NA,"NS",NA,NA,NA,NA
"Shelburne","PC(NS)",3092,76.8007948335817,"NS",50.0469684032693,38.44,30.1950270636559,99.9908156186846
"Shelburne","LIB(NS)",452,11.2270243417784,"NS",19.7330507106654,36.82,-46.4067063805936,6.01693212021155
"Shelburne","NDP(NS)",482,11.9721808246398,"NS",23.8418875046231,20.93,13.9125059943771,13.6378111995255
"Shelburne","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Shelburne","Ind",NA,NA,"NS",NA,NA,NA,NA
"Sydney-Membertou","PC(NS)",2905,35.4527703197462,"NS",50.0469684032693,38.44,30.1950270636559,46.1577439126093
"Sydney-Membertou","LIB(NS)",3691,45.0451549914572,"NS",19.7330507106654,36.82,-46.4067063805936,24.1411821758883
"Sydney-Membertou","NDP(NS)",1513,18.4647302904564,"NS",23.8418875046231,20.93,13.9125059943771,21.0336369989617
"Sydney-Membertou","NSG",85,1.03734439834025,"NS",3.40628474406431,2.15,58.4318485611306,1.64348390623579
"Sydney-Membertou","Ind",NA,NA,"NS",NA,NA,NA,NA
"Timberlea-Prospect","PC(NS)",2890,31.9231194079311,"NS",50.0469684032693,38.44,30.1950270636559,41.5623139527191
"Timberlea-Prospect","LIB(NS)",4969,54.8878824698995,"NS",19.7330507106654,36.82,-46.4067063805936,29.4162240135679
"Timberlea-Prospect","NDP(NS)",1062,11.7309179277588,"NS",23.8418875046231,20.93,13.9125059943771,13.3629825876536
"Timberlea-Prospect","NSG",132,1.45808019441069,"NS",3.40628474406431,2.15,58.4318485611306,2.31006340550859
"Timberlea-Prospect","Ind",NA,NA,"NS",NA,NA,NA,NA
"Truro-Bible Hill-Millbrook-Salmon River","PC(NS)",4034,67.7641525281371,"NS",50.0469684032693,38.44,30.1950270636559,88.2255567234651
"Truro-Bible Hill-Millbrook-Salmon River","LIB(NS)",852,14.3121115403998,"NS",19.7330507106654,36.82,-46.4067063805936,7.67033196098341
"Truro-Bible Hill-Millbrook-Salmon River","NDP(NS)",1067,17.9237359314631,"NS",23.8418875046231,20.93,13.9125059943771,20.4173767673443
"Truro-Bible Hill-Millbrook-Salmon River","NSG",NA,NA,"NS",3.40628474406431,2.15,58.4318485611306,NA
"Truro-Bible Hill-Millbrook-Salmon River","Ind",NA,NA,"NS",NA,NA,NA,NA
"Victoria-The Lakes","PC(NS)",3685,65.4529307282416,"NS",50.0469684032693,38.44,30.1950270636559,85.2164608755901
"Victoria-The Lakes","LIB(NS)",1218,21.6341030195382,"NS",19.7330507106654,36.82,-46.4067063805936,11.594428353186
"Victoria-The Lakes","NDP(NS)",510,9.05861456483126,"NS",23.8418875046231,20.93,13.9125059943771,10.3188948591709
"Victoria-The Lakes","NSG",113,2.00710479573712,"NS",3.40628474406431,2.15,58.4318485611306,3.17989323044543
"Victoria-The Lakes","Ind",104,1.84724689165187,"NS",NA,NA,NA,NA
"Waverley-Fall River-Beaver Bank","PC(NS)",4653,56.6955038381869,"NS",50.0469684032693,38.44,30.1950270636559,73.8147265660035
"Waverley-Fall River-Beaver Bank","LIB(NS)",1635,19.9220177896917,"NS",19.7330507106654,36.82,-46.4067063805936,10.6768654889399
"Waverley-Fall River-Beaver Bank","NDP(NS)",1575,19.1909345680517,"NS",23.8418875046231,20.93,13.9125059943771,21.8608744902088
"Waverley-Fall River-Beaver Bank","NSG",344,4.1915438040697,"NS",3.40628474406431,2.15,58.4318485611306,6.64074033203716
"Waverley-Fall River-Beaver Bank","Ind",NA,NA,"NS",NA,NA,NA,NA
"Yarmouth","PC(NS)",3663,48.3245382585752,"NS",50.0469684032693,38.44,30.1950270636559,62.9161456641387
"Yarmouth","LIB(NS)",3647,48.1134564643799,"NS",19.7330507106654,36.82,-46.4067063805936,25.7855859934004
"Yarmouth","NDP(NS)",208,2.74406332453826,"NS",23.8418875046231,20.93,13.9125059943771,3.12583129905415
"Yarmouth","NSG",62,0.817941952506596,"NS",3.40628474406431,2.15,58.4318485611306,1.29588055551321
"Yarmouth","Ind",NA,NA,"NS",NA,NA,NA,NA
"Ajax","OLP",13561,35.9832302916125,"ON",28.9320891695608,29.9,-3.23715996802396,34.8183955654105
"Ajax","OLP",13561,35.9832302916125,"ON",28.9320891695608,23.8,21.5633998721043,43.7424381262931
"Ajax","GPO",1305,3.46273250723061,"ON",5.3187619715883,4.8,10.8075410747562,3.83696874525849
"Ajax","GPO",1305,3.46273250723061,"ON",5.3187619715883,6,-11.353967140195,3.06957499620679
"Ajax","IND",127,0.336986228673017,"ON",NA,NA,NA,NA
"Ajax","ONDP",6291,16.6927587762358,"ON",17.4822056429216,18.6,-6.00964708106677,15.6895828856903
"Ajax","ONDP",6291,16.6927587762358,"ON",17.4822056429216,23.7,-26.235419228179,12.3133435305417
"Ajax","ONP",330,0.875633507575556,"ON",NA,NA,NA,NA
"Ajax","NBO",625,1.65839679465068,"ON",NA,NA,NA,NA
"Ajax","IND",112,0.297184705601401,"ON",NA,NA,NA,NA
"Ajax","PCPO",15336,40.6930771884204,"ON",44.9682160882874,43,4.57724671694736,42.5556997280522
"Ajax","PCPO",15336,40.6930771884204,"ON",44.9682160882874,40.8,10.2162159026651,44.8503698114276
"Algoma—Manitoulin","NBO",1302,5.31450263276052,"ON",NA,NA,NA,NA
"Algoma—Manitoulin","ONDP",11252,45.9284052410302,"ON",17.4822056429216,18.6,-6.00964708106677,43.1682701760822
"Algoma—Manitoulin","ONDP",11252,45.9284052410302,"ON",17.4822056429216,23.7,-26.235419228179,33.878895581229
"Algoma—Manitoulin","ONP",356,1.45312053553206,"ON",NA,NA,NA,NA
"Algoma—Manitoulin","GPO",764,3.11849463243398,"ON",5.3187619715883,4.8,10.8075410747562,3.45552722074834
"Algoma—Manitoulin","GPO",764,3.11849463243398,"ON",5.3187619715883,6,-11.353967140195,2.76442177659868
"Algoma—Manitoulin","OLP",2133,8.70647781542104,"ON",28.9320891695608,29.9,-3.23715996802396,8.42463520095534
"Algoma—Manitoulin","OLP",2133,8.70647781542104,"ON",28.9320891695608,23.8,21.5633998721043,10.5838904415363
"Algoma—Manitoulin","PCPO",8692,35.4789991428222,"ON",44.9682160882874,43,4.57724671694736,37.1029604662928
"Algoma—Manitoulin","PCPO",8692,35.4789991428222,"ON",44.9682160882874,40.8,10.2162159026651,39.1036102953576
"Aurora—Oak Ridges—Richmond Hill","ONP",732,2.24822629687644,"ON",NA,NA,NA,NA
"Aurora—Oak Ridges—Richmond Hill","NBO",649,1.99330446266777,"ON",NA,NA,NA,NA
"Aurora—Oak Ridges—Richmond Hill","ONDP",2501,7.68143984766117,"ON",17.4822056429216,18.6,-6.00964708106677,7.2198124220723
"Aurora—Oak Ridges—Richmond Hill","ONDP",2501,7.68143984766117,"ON",17.4822056429216,23.7,-26.235419228179,5.66618190086687
"Aurora—Oak Ridges—Richmond Hill","MOD",69,0.211922970607205,"ON",NA,NA,NA,NA
"Aurora—Oak Ridges—Richmond Hill","OLP",10000,30.7134740010443,"ON",28.9320891695608,29.9,-3.23715996802396,29.719229715893
"Aurora—Oak Ridges—Richmond Hill","OLP",10000,30.7134740010443,"ON",28.9320891695608,23.8,21.5633998721043,37.3363432145042
"Aurora—Oak Ridges—Richmond Hill","PCPO",17340,53.2571639178107,"ON",44.9682160882874,43,4.57724671694736,55.694875704778
"Aurora—Oak Ridges—Richmond Hill","PCPO",17340,53.2571639178107,"ON",44.9682160882874,40.8,10.2162159026651,58.6980307672905
"Aurora—Oak Ridges—Richmond Hill","GPO",1268,3.89446850333241,"ON",5.3187619715883,4.8,10.8075410747562,4.3153647864735
"Aurora—Oak Ridges—Richmond Hill","GPO",1268,3.89446850333241,"ON",5.3187619715883,6,-11.353967140195,3.4522918291788
"Barrie—Innisfil","GPO",2291,6.31616674018527,"ON",5.3187619715883,4.8,10.8075410747562,6.99878905498088
"Barrie—Innisfil","GPO",2291,6.31616674018527,"ON",5.3187619715883,6,-11.353967140195,5.5990312439847
"Barrie—Innisfil","PPF",119,0.328076753418614,"ON",NA,NA,NA,NA
"Barrie—Innisfil","PCPO",18225,50.245368328187,"ON",44.9682160882874,43,4.57724671694736,52.5452228004071
"Barrie—Innisfil","PCPO",18225,50.245368328187,"ON",44.9682160882874,40.8,10.2162159026651,55.3785436376839
